0	   2189.64	   581.784	   15.9928	    17.591	   86.6863	   73.0249	       638	         1
0	   2519.31	   1464.69	    17.426	   22.7963	   71.4658	   121.175	       442	         1
0	   2424.69	   2842.43	    11.587	   10.3261	   84.3506	   81.3414	      1383	         1
0	   3387.12	   5496.54	   27.3427	   25.7893	   117.312	   78.5537	       454	         1
0	   4859.26	   6610.48	   18.4595	   17.1543	   56.3784	   68.5135	       533	         1
0	   5737.88	   7218.04	    19.457	   17.3253	   117.746	   111.494	       796	         1
0	   8372.25	   6617.52	   13.0677	   14.5848	   99.7332	   117.221	       989	         1
0	   9957.68	   2993.94	   21.4709	   21.6629	   103.218	   96.4891	       684	         1
0	   10404.6	   4829.38	   19.3726	   20.7684	   126.946	    97.512	       643	         1
0	   10836.6	   5439.48	   17.0071	   17.5446	   103.381	   94.3152	       725	         1
0	   10842.5	   5440.41	   18.8328	   15.4503	   113.688	   94.0159	       738	         1
0	   11517.9	    5741.4	   19.6737	   16.7255	   106.504	   97.3652	       694	         1
0	   1929.52	   284.707	   20.5944	   18.1666	    88.761	   93.5438	   831.125	         2
0	    5536.6	   4503.91	   10.2335	   8.89434	   110.207	   102.512	   2128.56	         2
0	   6356.75	   10362.5	   30.5107	   32.8635	   84.3499	   62.3867	   335.938	         2
0	   7053.21	   8858.41	   23.0332	   18.1543	   105.134	    71.293	   475.562	         2
0	   7224.29	    7957.9	   15.5575	   13.9793	   98.5865	   79.3527	    806.25	         2
0	   7796.21	   7120.17	   18.0501	   18.6262	   128.707	   122.848	   834.562	         2
0	   7921.18	     12664	   33.8427	   33.6804	   90.5329	   100.017	   328.625	         2
0	   8641.06	   4460.69	   15.2664	   16.8793	   99.7834	   126.321	     962.5	         2
0	   10452.7	   3093.72	   29.2717	   26.3902	    106.17	   85.5395	   459.562	         2
0	   10546.8	   5473.45	   26.8285	   23.1054	   90.3136	   71.2573	       552	         2
0	   10786.8	   4862.65	   18.5999	   24.1796	   67.1961	    88.895	   558.875	         2
0	   11666.1	   2850.64	   25.9959	   21.8081	   111.422	   83.9382	   541.938	         2
0	   15077.4	   4042.33	   24.7715	   23.8686	   87.4964	   94.8516	    562.25	         2
0	   1979.59	   310.154	   39.0477	   37.8668	   63.5793	   102.363	   291.562	         3
0	    2066.5	   2280.18	   46.1845	   39.6222	   75.1337	   55.6799	     184.5	         3
0	   5197.86	   7712.91	   20.0413	   18.4656	   112.153	   82.9111	   597.938	         3
0	   5324.82	      6200	   26.4846	   22.4925	   82.0899	   76.8605	   587.312	         3
0	   5524.46	   4952.35	   33.3415	   34.0849	   100.842	   72.0916	   306.688	         3
0	   5783.33	   8035.25	   26.2186	   24.5815	   90.5205	     74.22	   425.688	         3
0	   6099.92	   2926.69	   18.5794	   20.9257	   104.477	   133.322	   838.062	         3
0	   6073.25	   5105.66	   41.7695	   34.0326	   83.8654	    60.488	   243.125	         3
0	   6351.27	   4295.95	   29.4098	   27.6891	    84.534	   80.4818	   426.188	         3
0	    6548.5	   1806.47	   23.9453	   20.6598	   109.954	   66.1813	   564.938	         3
0	   6735.69	    9320.6	    25.593	   21.6869	   60.7742	   92.4319	   400.625	         3
0	   7007.29	   8902.89	   29.6625	    34.898	   103.529	     94.39	   293.688	         3
0	   7231.22	   7963.66	   11.8709	   14.0356	     96.89	   115.244	   1082.88	         3
0	   7800.61	   7171.66	   10.2216	   10.9604	   114.808	   109.117	   1336.06	         3
0	   8428.47	   12382.4	   22.4596	   21.3603	   85.7607	   96.2834	   491.438	         3
0	   9882.69	   5912.66	    38.876	   52.7228	   53.0101	    58.434	       164	         3
0	   10225.9	   1409.14	   20.2754	   20.8291	   70.1884	   75.6591	   608.312	         3
0	   10339.7	   2699.08	   22.4488	   23.8909	   58.5623	   60.1439	    385.75	         3
0	    5073.6	   5609.78	   12.7049	   11.5043	   92.9532	   75.7088	   1113.69	         4
0	   5128.72	   6869.99	   15.0945	   13.9087	   122.154	   117.392	   1204.81	         4
0	   6511.41	   8853.48	   18.6512	    18.738	   67.3757	   74.0086	   481.875	         4
0	   7038.55	   8786.95	   27.0612	   33.1163	   83.8186	   103.492	   359.375	         4
0	   7744.76	   7161.65	   19.6559	   18.6251	   102.887	   133.522	   705.688	         4
0	   7787.83	   5062.83	   32.8879	    28.645	   56.6256	   81.1602	   348.688	         4
0	   8156.29	   6847.01	   15.7596	   16.5436	   98.9099	   108.598	   830.125	         4
0	   8258.77	   4552.15	   9.01381	   7.59462	   85.1476	   70.5237	   1412.62	         4
0	   8975.35	   6893.47	    24.697	   24.7844	   91.2219	   87.1225	   390.062	         4
0	   9413.61	   6814.06	   23.3131	   22.3534	   109.404	   72.3776	   417.312	         4
0	   10068.4	   3402.39	   18.4685	   23.4624	   70.0096	   101.407	   621.125	         4
0	   10185.5	   2806.92	   14.4337	   17.9153	   96.3097	    129.09	   958.062	         4
0	   10190.4	   5771.14	   26.3567	   20.0393	   115.063	    95.839	   538.938	         4
0	     11220	   2567.79	   21.0696	    18.552	   119.096	   111.734	   696.875	         4
0	   12968.4	   480.436	   29.0309	   29.6462	   76.1955	    100.31	   419.188	         4
0	   13899.3	   3877.81	   26.7714	   25.4249	   83.8335	   80.4132	   421.938	         4
0	   5045.65	   7276.15	     17.27	   16.2187	   129.424	   99.7248	   1100.69	         5
0	   5601.49	   5441.52	   16.6002	   23.4035	   71.9423	   111.864	   415.688	         5
0	   8835.75	   6677.19	   20.6697	   19.7001	   70.2692	   113.613	   590.562	         5
0	   9166.44	   5891.83	    33.903	   48.3096	   44.2147	    68.515	   190.938	         5
0	   9445.92	   6793.59	   19.4456	   17.9194	   110.795	   94.6842	   770.312	         5
0	   10104.5	   5534.96	   22.8885	   18.2506	   89.0008	   86.1645	   422.562	         5
0	   11139.7	   2613.07	   19.4123	   24.7718	   81.2438	   107.744	   503.938	         5
0	   11323.1	   1203.72	   25.6793	    28.296	   54.1714	   94.0418	       270	         5
0	   12817.5	    7574.7	   21.3178	   22.2577	   65.0889	   69.8571	   518.438	         5
0	     13785	   1713.43	   29.0477	   28.1348	   76.3595	   103.673	   396.625	         5
0	   678.003	   1855.62	   20.7262	   20.6043	    102.29	   113.752	    793.75	         6
0	    1748.6	   2512.54	   18.3654	   15.0739	   109.249	   82.9904	     733.5	         6
0	   2930.31	   1033.94	   15.9795	    16.149	   123.032	   90.8911	     752.5	         6
0	   5103.63	   7668.33	   14.8718	   14.0657	   122.697	   101.821	    1163.5	         6
0	    5992.2	    8110.7	   24.8631	   23.3402	   134.675	   102.861	    641.75	         6
0	   6552.38	   4165.15	   14.5406	   14.6524	   91.2135	   92.9771	   1043.62	         6
0	   6521.95	   10568.3	   17.5276	   15.2484	    122.83	    120.69	   777.875	         6
0	   7734.45	   3679.57	   22.7903	   19.9836	   101.649	   78.1598	    610.25	         6
0	   7724.67	   7269.43	   23.3027	   23.5783	   84.4437	   84.9405	   588.688	         6
0	   7879.31	   8263.71	   24.4673	    18.219	   89.3769	   82.6057	    406.25	         6
0	   8966.91	   6357.73	   17.1863	   17.4914	   132.727	    125.24	   961.125	         6
0	   9461.28	   854.029	   24.0524	   20.2239	   86.0823	   78.8514	   469.375	         6
0	   10178.3	   5521.14	   16.9006	   18.7126	   95.2323	   82.0738	    735.25	         6
0	     10540	   3003.73	   16.9713	   15.2453	   108.574	   82.9307	   844.188	         6
0	   10709.6	    4586.2	   13.2026	    11.688	   84.6598	   76.5959	   938.438	         6
0	   11211.9	   3628.34	   22.1449	   25.7048	   93.9966	   68.8116	   511.188	         6
0	   14056.6	    1913.2	    22.013	   19.9681	   91.4829	   81.6448	   547.125	         6
0	   1710.38	   2554.38	   29.4487	   18.9787	   93.5806	   78.2007	     436.5	         7
0	   2058.06	   943.497	   23.1051	   22.0907	   124.197	   77.2786	   602.812	         7
0	    2814.8	   411.288	   26.1953	    26.187	   120.747	   69.7948	    418.75	         7
0	   5339.46	   5829.13	   13.0808	   10.2104	   94.2432	   80.1315	   1314.38	         7
0	   5851.55	   7807.64	   15.4916	   20.8223	   67.7281	   104.768	   643.375	         7
0	   6733.43	   6699.92	    22.268	   25.0388	   99.3466	    105.93	   471.625	         7
0	   7663.62	   5339.53	   13.6987	   16.1934	     72.16	   95.4535	    774.75	         7
0	   8269.56	   7494.88	   16.7711	   18.3158	   98.4245	   81.5384	   833.188	         7
0	    8995.8	   6355.13	   7.22264	   6.47996	   129.645	   29.4449	   2754.12	         7
0	   9698.67	    6633.8	   15.6351	    15.763	   85.5088	   87.4211	   744.438	         7
0	   9901.85	   3083.34	   36.7797	    33.488	   77.3284	   67.3933	   295.562	         7
0	   10690.6	   4591.89	   12.2326	   13.9451	   88.1497	   74.5641	    957.25	         7
0	   12628.4	   2456.87	   27.8413	   30.4019	   87.0034	   79.5446	   398.312	         7
0	   12867.3	   6246.58	   25.7665	   26.2896	   107.021	   82.7453	   440.625	         7
0	   2060.23	   3097.95	   25.1727	   28.0057	   71.2889	   121.869	     550.5	         8
0	   2827.71	    336.12	   14.7218	    14.502	   116.049	   119.023	   1113.31	         8
0	   2932.67	    807.32	   13.6142	   11.3572	   144.324	   85.7791	   1223.62	         8
0	   5587.47	   5510.18	   20.7416	    15.443	   57.0007	   60.6499	   318.312	         8
0	   6009.15	   7280.28	   30.7536	   23.5549	   99.3144	   88.2512	   437.375	         8
0	   6229.09	   8129.33	   15.6349	   15.9509	    107.17	   79.3065	   747.625	         8
0	   6545.16	   10459.5	   41.4613	   36.8326	   55.9494	   60.3833	   170.875	         8
0	   6948.79	   8141.75	   18.3447	   16.6758	    128.08	   107.377	   920.375	         8
0	   7242.04	   12397.8	   23.8637	   29.9235	   81.8999	   88.6262	     437.5	         8
0	      8988	    6922.6	   15.6236	   17.5539	   103.746	   127.886	       973	         8
0	   10704.9	   2038.37	   22.8069	   27.6082	   80.7157	   127.584	    617.25	         8
0	   10690.5	   4913.53	   14.1731	   17.8955	   70.8815	   89.4001	   739.188	         8
0	   11271.5	   6325.99	   11.1134	   11.4611	   98.5358	   99.1945	      1326	         8
0	   11283.5	   873.276	   49.3602	   44.0341	   62.8112	   60.1325	     224.5	         8
0	   11275.7	   3509.18	   38.2141	   46.6353	   61.3677	    67.186	   192.875	         8
0	   12880.4	    6260.9	   18.4878	   17.5978	   104.713	   85.7712	   768.562	         8
0	   12921.2	   6892.25	   29.9285	   27.0619	   85.9849	   90.9828	     362.5	         8
0	   13019.9	   7492.45	   21.8976	   19.6121	   118.896	   117.864	   568.188	         8
0	   1230.33	   1855.01	   17.6962	   17.8036	    90.751	   71.8138	   568.625	         9
0	    2594.1	   1077.57	   24.3096	   23.3447	   82.5677	   87.1518	     403.5	         9
0	   2600.74	   1070.91	   26.3158	    23.295	   78.1804	   83.1924	   385.938	         9
0	   5089.39	   5078.07	   16.9361	   12.6812	   88.9792	   75.6813	   691.875	         9
0	   5454.58	   9084.66	   20.2051	   31.3368	   62.7553	   74.1844	   263.375	         9
0	   5561.23	    5531.2	   21.5513	   17.2788	   50.9512	   53.5042	   238.812	         9
0	   5982.15	   3655.37	   15.3667	   15.0804	   130.954	   104.579	   974.562	         9
0	   6237.94	   8076.36	   29.4349	   36.8277	   63.5574	   82.6877	    339.25	         9
0	   6790.77	   8785.04	   15.9158	   16.3535	   90.8756	   88.5291	   946.875	         9
0	   7580.28	      7706	   16.3148	   26.6863	   85.2047	   57.9072	   421.625	         9
0	   8268.41	   7484.27	   17.2418	    17.782	   97.6856	   140.378	    717.25	         9
0	   10924.8	   5379.57	   22.8092	   24.7707	   96.6682	   98.5003	    430.75	         9
0	   11052.1	   4192.08	   20.1206	   19.4815	   101.344	   75.9335	   658.625	         9
0	   11268.9	   6272.84	   14.7811	      15.6	   104.462	   101.754	   956.312	         9
0	   11571.7	   4625.08	   25.7504	   30.6695	   66.8584	   102.174	   520.875	         9
0	   11615.9	   6761.87	   33.6385	   50.0024	   68.7445	   89.9207	   280.875	         9
0	   12514.9	   7481.45	   21.6301	   21.2539	   91.5707	   95.8655	   482.625	         9
0	   1809.91	   2676.96	   35.3384	   22.8003	   80.7896	   59.2029	   369.875	        10
0	   2371.22	   2721.85	   27.5329	   26.1574	   80.4185	   82.4533	   411.312	        10
0	   2849.34	   997.112	   38.1103	   35.7843	   73.4944	   72.4773	   294.688	        10
0	   4865.06	   6208.34	   17.2623	   12.8032	    110.13	   94.2523	   783.312	        10
0	   5087.35	   5043.96	    20.926	   16.8414	   87.5565	   91.2518	       670	        10
0	   5230.21	   8637.78	   23.1348	   24.1874	   85.6021	   81.0333	   508.688	        10
0	    5504.2	   5992.71	   32.2611	    22.552	   85.7846	   67.3178	    357.25	        10
0	   6046.66	   4037.45	    26.365	   24.9628	   83.6607	   75.4908	   380.812	        10
0	   6672.08	   7438.13	   12.1434	   16.0899	   61.1752	   107.771	    846.75	        10
0	   7633.16	    7697.8	   26.1424	    26.836	       111	   70.4757	   374.375	        10
0	      8342	   12148.5	   23.7966	   23.5236	   75.6245	   77.6003	   435.562	        10
0	   8925.47	   4191.89	   19.9737	    18.087	   100.353	   93.4543	   770.375	        10
0	   9645.16	   5500.94	   19.7913	   18.2138	    101.47	   98.2522	   696.062	        10
0	   11230.3	   6310.35	   15.3518	   15.7583	   96.5174	    89.533	   904.375	        10
0	   15875.6	   5654.81	   30.5896	   26.5682	   90.3042	   82.8976	   348.562	        10
0	   1288.65	   1913.45	   19.2874	   23.5429	    88.514	   116.833	   568.188	        11
0	   1627.98	   2867.71	   36.6634	   31.8642	   47.5481	   69.4988	   231.312	        11
0	   1804.45	   500.196	    19.319	   23.3946	    76.788	   69.7281	   370.625	        11
0	   2160.04	   2705.53	   21.7812	   22.7659	   87.4767	   102.427	   773.375	        11
0	   4840.33	   6187.24	   22.0858	   22.8103	   88.2379	   91.0083	   685.125	        11
0	   5235.35	   8627.01	   17.7125	    14.965	   93.3541	   86.7808	    906.75	        11
0	   6070.34	   4052.06	    30.678	   25.2582	   91.8736	   77.8806	   421.438	        11
